        56    6.4179312011E-02    5.9732044250E-01
        57    6.5286405557E-02    5.9671592065E-01
        58    6.6393486054E-02    5.9610494169E-01
        59    6.7498690210E-02    5.9548543138E-01
        60    6.8602469856E-02    5.9485897345E-01
        61    6.9705676623E-02    5.9422076342E-01
        62    7.0809137258E-02    5.9357403085E-01
        63    7.1913631690E-02    5.9291401510E-01
        64    7.3019878190E-02    5.9224474513E-01
        65    7.4128532277E-02    5.9155830964E-01
        66    7.5240192603E-02    5.9085946748E-01
        67    7.6352055333E-02    5.9015333331E-01
        68    7.7463905922E-02    5.8943263407E-01
        69    7.8576477486E-02    5.8870204213E-01
        70    7.9690453297E-02    5.8796165060E-01
        71    8.0806414903E-02    5.8720989016E-01
        72    8.1925045294E-02    5.8644861515E-01
        73    8.3044950032E-02    5.8567918613E-01
        74    8.4164406093E-02    5.8490217444E-01
        75    8.5283763079E-02    5.8411742052E-01
        76    8.6401756928E-02    5.8332706842E-01
        77    8.7517732610E-02    5.8253347308E-01
        78    8.8632335928E-02    5.8173323524E-01
        79    8.9745836777E-02    5.8093027402E-01
        80    9.0858914760E-02    5.8012815374E-01
        81    9.1971397733E-02    5.7932594906E-01
        82    9.3082946584E-02    5.7852912130E-01
        83    9.4193470976E-02    5.7773610168E-01
        84    9.5303995612E-02    5.7694934762E-01
        85    9.6413451132E-02    5.7616976863E-01
        86    9.7521645656E-02    5.7539410675E-01
        87    9.8629197739E-02    5.7462692924E-01
        88    9.9736440538E-02    5.7386013927E-01
        89    1.0084402417E-01    5.7309888588E-01
        90    1.0195262772E-01    5.7233759242E-01
        91    1.0306160591E-01    5.7157933854E-01
        92    1.0417074783E-01    5.7082289414E-01
        93    1.0528109365E-01    5.7006514096E-01
        94    1.0639314755E-01    5.6930493821E-01
        95    1.0750466380E-01    5.6854988134E-01
        96    1.0861478384E-01    5.6779576854E-01
        97    1.0972386119E-01    5.6704672717E-01
        98    1.1083230627E-01    5.6630343934E-01
        99    1.1194054070E-01    5.6556329015E-01
       100    1.1304871443E-01    5.6482486429E-01
       101    1.1415737334E-01    5.6409131003E-01
       102    1.1526709521E-01    5.6335843076E-01
       103    1.1637848174E-01    5.6263281019E-01
       104    1.1749213879E-01    5.6191326800E-01
       105    1.1860698841E-01    5.6119672659E-01
       106    1.1972300281E-01    5.6048390348E-01
       107    1.2083986816E-01    5.5977826046E-01
       108    1.2195816878E-01    5.5908066733E-01
       109    1.2307851277E-01    5.5838486778E-01
       110    1.2420149613E-01    5.5769407272E-01
       111    1.2532515236E-01    5.5700986532E-01
       112    1.2644860767E-01    5.5633033774E-01
       113    1.2757256102E-01    5.5565546122E-01
       114    1.2869651687E-01    5.5498547910E-01
       115    1.2982103818E-01    5.5432148274E-01
       116    1.3094577589E-01    5.5366480126E-01
       117    1.3207101221E-01    5.5301251428E-01
       118    1.3319721923E-01    5.5236616491E-01
       119    1.3432505160E-01    5.5172718790E-01
       120    1.3545424745E-01    5.5108938643E-01
       121    1.3658534813E-01    5.5046309765E-01
       122    1.3771773852E-01    5.4984024051E-01
       123    1.3885183411E-01    5.4922285356E-01
       124    1.3998410701E-01    5.4861194853E-01
       125    1.4111574804E-01    5.4801140358E-01
       126    1.4224716009E-01    5.4741788062E-01
       127    1.4337700369E-01    5.4682933164E-01
       128    1.4450529375E-01    5.4625039843E-01
       129    1.4563212256E-01    5.4567471852E-01
       130    1.4675862303E-01    5.4510807701E-01
       131    1.4788583750E-01    5.4454510266E-01
       132    1.4901258257E-01    5.4398963621E-01
       133    1.5013758833E-01    5.4344274935E-01
       134    1.5126109931E-01    5.4290858322E-01
       135    1.5238388378E-01    5.4238125402E-01
       136    1.5350672330E-01    5.4186132536E-01
       137    1.5463038738E-01    5.4134451814E-01
       138    1.5575521244E-01    5.4083930725E-01
       139    1.5687824677E-01    5.4034042741E-01
       140    1.5799900332E-01    5.3985296428E-01
       141    1.5911822146E-01    5.3937290820E-01
       142    1.6023663926E-01    5.3890441382E-01
       143    1.6135478330E-01    5.3843568437E-01
       144    1.6247313614E-01    5.3797374078E-01
       145    1.6359244738E-01    5.3752013266E-01
       146    1.6471342996E-01    5.3707126749E-01
       147    1.6583676115E-01    5.3662762418E-01
       148    1.6695985000E-01    5.3619584569E-01
       149    1.6808200839E-01    5.3576457400E-01
       150    1.6920342364E-01    5.3533795436E-01
       151    1.7032467599E-01    5.3492219837E-01
       152    1.7144634637E-01    5.3451424025E-01
       153    1.7256901690E-01    5.3411323277E-01
       154    1.7369310710E-01    5.3371846648E-01
       155    1.7481915003E-01    5.3333211958E-01
       156    1.7594774707E-01    5.3295115337E-01
       157    1.7707689423E-01    5.3258112373E-01
       158    1.7820531738E-01    5.3222085829E-01
       159    1.7933346048E-01    5.3187115516E-01
       160    1.8046179769E-01    5.3152823370E-01
       161    1.8159084284E-01    5.3119558757E-01
       162    1.8272114767E-01    5.3087093183E-01
       163    1.8385329133E-01    5.3055487161E-01
       164    1.8498603455E-01    5.3024670250E-01
       165    1.8611748951E-01    5.2994449889E-01
       166    1.8724846286E-01    5.2964986663E-01
       167    1.8837912488E-01    5.2936537776E-01
       168    1.8951022271E-01    5.2908200773E-01
       169    1.9064195074E-01    5.2880446632E-01
       170    1.9177463156E-01    5.2852695168E-01
       171    1.9290889964E-01    5.2825182970E-01
       172    1.9404536773E-01    5.2798576550E-01
       173    1.9518131071E-01    5.2771934892E-01
       174    1.9631641732E-01    5.2745742897E-01
       175    1.9745137743E-01    5.2719897149E-01
       176    1.9858548433E-01    5.2694278025E-01
       177    1.9971899188E-01    5.2668856829E-01
       178    2.0085280079E-01    5.2643463522E-01
       179    2.0198481944E-01    5.2618537305E-01
       180    2.0311348107E-01    5.2593705441E-01
       181    2.0423906194E-01    5.2569224867E-01
       182    2.0536255928E-01    5.2545261083E-01
       183    2.0648489163E-01    5.2521443440E-01
       184    2.0760647390E-01    5.2497941628E-01
       185    2.0872837337E-01    5.2474762285E-01
       186    2.0985163453E-01    5.2452251249E-01
       187    2.1097674085E-01    5.2429814252E-01
       188    2.1209980056E-01    5.2408471467E-01
       189    2.1322067114E-01    5.2387622545E-01
       190    2.1434023063E-01    5.2367104108E-01
       191    2.1545894733E-01    5.2347240471E-01
       192    2.1657746309E-01    5.2328108588E-01
       193    2.1769666899E-01    5.2309103707E-01
       194    2.1881742200E-01    5.2290866045E-01
       195    2.1994040774E-01    5.2272865721E-01
       196    2.2106104754E-01    5.2255737531E-01
       197    2.2217998861E-01    5.2238596340E-01
       198    2.2329797447E-01    5.2222518157E-01
       199    2.2441562006E-01    5.2206766837E-01
       200    2.2553343897E-01    5.2191255115E-01
       201    2.2665069641E-01    5.2176777354E-01
       202    2.2776446178E-01    5.2162524196E-01
       203    2.2887547029E-01    5.2148719307E-01
       204    2.2998414625E-01    5.2135644955E-01
       205    2.3109175768E-01    5.2122783580E-01
       206    2.3219947107E-01    5.2110360725E-01
       207    2.3330234036E-01    5.2098922496E-01
       208    2.3440149698E-01    5.2087692213E-01
       209    2.3549740343E-01    5.2076850451E-01
       210    2.3659127280E-01    5.2066380043E-01
       211    2.3768422810E-01    5.2056132530E-01
       212    2.3877694798E-01    5.2046211154E-01
       213    2.3987081813E-01    5.2036476814E-01
       214    2.4096700098E-01    5.2026987177E-01
       215    2.4206627113E-01    5.2017277113E-01
       216    2.4316835064E-01    5.2008311384E-01
       217    2.4426893714E-01    5.1999604206E-01
       218    2.4536922530E-01    5.1991017481E-01
       219    2.4647029291E-01    5.1982614567E-01
       220    2.4757288220E-01    5.1974507692E-01
       221    2.4867820017E-01    5.1966261265E-01
       222    2.4978062956E-01    5.1958838845E-01
       223    2.5088054078E-01    5.1951287598E-01
       224    2.5197916612E-01    5.1943930827E-01
       225    2.5307716127E-01    5.1936669674E-01
       226    2.5417392556E-01    5.1929500911E-01
       227    2.5526668523E-01    5.1922469459E-01
       228    2.5635653372E-01    5.1915597120E-01
       229    2.5744403921E-01    5.1908879924E-01
       230    2.5852976545E-01    5.1902692294E-01
       231    2.5961425072E-01    5.1896254471E-01
       232    2.6069853486E-01    5.1889948762E-01
       233    2.6178381753E-01    5.1883663510E-01
       234    2.6287129995E-01    5.1877533380E-01
       235    2.6395602969E-01    5.1871728952E-01
       236    2.6503788024E-01    5.1866322550E-01
       237    2.6611754228E-01    5.1861030130E-01
       238    2.6719617644E-01    5.1855866067E-01
       239    2.6827487056E-01    5.1851076757E-01
       240    2.6935492032E-01    5.1846487283E-01
       241    2.7043768085E-01    5.1841939374E-01
       242    2.7152183300E-01    5.1837987061E-01
       243    2.7260300027E-01    5.1834470635E-01
       244    2.7368239685E-01    5.1831263740E-01
       245    2.7476131039E-01    5.1828214609E-01
       246    2.7584107280E-01    5.1825215920E-01
       247    2.7692302789E-01    5.1822324033E-01
       248    2.7800839546E-01    5.1819711256E-01
       249    2.7909842374E-01    5.1817081483E-01
       250    2.8018833547E-01    5.1815079867E-01
       251    2.8127766562E-01    5.1812987301E-01
       252    2.8236758833E-01    5.1810728552E-01
       253    2.8345903657E-01    5.1809091010E-01
       254    2.8455315410E-01    5.1806880501E-01
       255    2.8565101791E-01    5.1805122184E-01
       256    2.8675362774E-01    5.1803132207E-01
       257    2.8786187810E-01    5.1800925247E-01
       258    2.8897054760E-01    5.1799243111E-01
       259    2.9007993340E-01    5.1797437284E-01
       260    2.9119098732E-01    5.1796038030E-01
       261    2.9230462354E-01    5.1794468365E-01
       262    2.9342035214E-01    5.1792091514E-01
       263    2.9453554878E-01    5.1790952289E-01
       264    2.9565092592E-01    5.1788770710E-01
       265    2.9676727634E-01    5.1787180226E-01
       266    2.9788430375E-01    5.1785572560E-01
       267    2.9899916148E-01    5.1783861691E-01
       268    3.0011270891E-01    5.1782594475E-01
       269    3.0122583175E-01    5.1781007790E-01
       270    3.0233924801E-01    5.1779595025E-01
       271    3.0345293831E-01    5.1777905199E-01
       272    3.0456574795E-01    5.1776617636E-01
       273    3.0567837000E-01    5.1775440880E-01
       274    3.0679175261E-01    5.1773902974E-01
       275    3.0790656015E-01    5.1772310928E-01
       276    3.0902081512E-01    5.1771129402E-01
       277    3.1013334317E-01    5.1770217715E-01
       278    3.1124465951E-01    5.1769255310E-01
       279    3.1235565073E-01    5.1768311739E-01
       280    3.1346722199E-01    5.1767477811E-01
       281    3.1457992394E-01    5.1766879534E-01
       282    3.1569469257E-01    5.1766004651E-01
       283    3.1680938832E-01    5.1765663113E-01
       284    3.1792249920E-01    5.1765498879E-01
       285    3.1903498475E-01    5.1765308336E-01
       286    3.2014740901E-01    5.1765437502E-01
       287    3.2126081165E-01    5.1765645449E-01
       288    3.2237617424E-01    5.1766117050E-01
       289    3.2349231094E-01    5.1767008082E-01
       290    3.2460726159E-01    5.1767918266E-01
       291    3.2572106819E-01    5.1769136224E-01
       292    3.2683453223E-01    5.1770468881E-01
       293    3.2794874829E-01    5.1771803941E-01
       294    3.2906280035E-01    5.1773423732E-01
       295    3.3017650323E-01    5.1775488778E-01
       296    3.3129092178E-01    5.1777627135E-01
       297    3.3240705272E-01    5.1780052642E-01
       298    3.3352315938E-01    5.1782785949E-01
       299    3.3463701361E-01    5.1785980806E-01
       300    3.3574949952E-01    5.1789203250E-01
       301    3.3686175785E-01    5.1792648559E-01
       302    3.3797490030E-01    5.1796333695E-01
       303    3.3908892246E-01    5.1800047540E-01
       304    3.4020288694E-01    5.1804119947E-01
       305    3.4131783495E-01    5.1808124254E-01
       306    3.4243475295E-01    5.1812148996E-01
       307    3.4355448733E-01    5.1816172175E-01
       308    3.4467366833E-01    5.1820417438E-01
       309    3.4579181623E-01    5.1824784043E-01
       310    3.4690998267E-01    5.1829179048E-01
       311    3.4802919642E-01    5.1833202840E-01
       312    3.4915044477E-01    5.1837112641E-01
       313    3.5027350987E-01    5.1841178018E-01
       314    3.5139658053E-01    5.1845464743E-01
       315    3.5252110930E-01    5.1849551081E-01
       316    3.5364736292E-01    5.1853490229E-01
       317    3.5477340248E-01    5.1857573608E-01
       318    3.5589853579E-01    5.1861676334E-01
       319    3.5702363525E-01    5.1865597454E-01
       320    3.5814984172E-01    5.1869533035E-01
       321    3.5927703496E-01    5.1873619872E-01
       322    3.6040446644E-01    5.1877632500E-01
       323    3.6153413639E-01    5.1881525748E-01
       324    3.6266304950E-01    5.1885608972E-01
       325    3.6379086482E-01    5.1889758623E-01
       326    3.6491947467E-01    5.1893743860E-01
       327    3.6604738018E-01    5.1897673010E-01
       328    3.6717450733E-01    5.1902040487E-01
       329    3.6830157351E-01    5.1905807885E-01
       330    3.6942912269E-01    5.1909688520E-01
       331    3.7055541926E-01    5.1913768577E-01
       332    3.7168126665E-01    5.1917708506E-01
       333    3.7280797599E-01    5.1921581913E-01
       334    3.7393357367E-01    5.1925687490E-01
       335    3.7505668838E-01    5.1929694335E-01
       336    3.7617804948E-01    5.1933664749E-01
       337    3.7729835433E-01    5.1937603157E-01
       338    3.7841655070E-01    5.1941066112E-01
       339    3.7953322664E-01    5.1944745548E-01
       340    3.8064941428E-01    5.1948131774E-01
       341    3.8176589113E-01    5.1951534914E-01
       342    3.8288353874E-01    5.1954814946E-01
       343    3.8399992488E-01    5.1957745080E-01
       344    3.8511593049E-01    5.1960711667E-01
       345    3.8623194580E-01    5.1963752725E-01
       346    3.8734719466E-01    5.1966518960E-01
       347    3.8846227878E-01    5.1969052380E-01
       348    3.8957824503E-01    5.1971413922E-01
       349    3.9069578546E-01    5.1974057678E-01
       350    3.9181536774E-01    5.1976126088E-01
       351    3.9293455642E-01    5.1978538079E-01
       352    3.9405412974E-01    5.1980591804E-01
       353    3.9517380616E-01    5.1982970104E-01
       354    3.9629367421E-01    5.1984980559E-01
       355    3.9741467381E-01    5.1986807877E-01
       356    3.9853609635E-01    5.1989003565E-01
       357    3.9965762750E-01    5.1990896514E-01
       358    4.0077934244E-01    5.1992810838E-01
       359    4.0189832767E-01    5.1994693503E-01
       360    4.0301581933E-01    5.1996680900E-01
       361    4.0413211220E-01    5.1998333692E-01
       362    4.0524851648E-01    5.2000013739E-01
       363    4.0636549541E-01    5.2001549394E-01
       364    4.0748432529E-01    5.2002650321E-01
       365    4.0860386171E-01    5.2004299224E-01
       366    4.0972246206E-01    5.2005650572E-01
       367    4.1084111953E-01    5.2006988813E-01
       368    4.1195990388E-01    5.2008208571E-01
       369    4.1307942396E-01    5.2009351326E-01
       370    4.1420045236E-01    5.2010475294E-01
       371    4.1531975945E-01    5.2011574553E-01
       372    4.1643671811E-01    5.2012431096E-01
       373    4.1755237529E-01    5.2013203433E-01
       374    4.1866852227E-01    5.2013914942E-01
       375    4.1978671481E-01    5.2014190834E-01
       376    4.2090350289E-01    5.2014463960E-01
       377    4.2201821065E-01    5.2015005381E-01
       378    4.2313246032E-01    5.2015345832E-01
       379    4.2424780936E-01    5.2015184024E-01
       380    4.2536584325E-01    5.2014769200E-01
       381    4.2648414394E-01    5.2014435571E-01
       382    4.2760033111E-01    5.2014370705E-01
       383    4.2871568300E-01    5.2013793082E-01
       384    4.2983196164E-01    5.2013225686E-01
       385    4.3095083586E-01    5.2012274877E-01
       386    4.3207383461E-01    5.2011245299E-01
       387    4.3319675153E-01    5.2010408466E-01
       388    4.3431838996E-01    5.2009408950E-01
       389    4.3544027163E-01    5.2008416514E-01
       390    4.3656401930E-01    5.2007082946E-01
       391    4.3769116099E-01    5.2005730319E-01
       392    4.3882136724E-01    5.2004421382E-01
       393    4.3995274605E-01    5.2003085098E-01
       394    4.4108441884E-01    5.2001705920E-01
       395    4.4221422102E-01    5.2000598497E-01
       396    4.4334257302E-01    5.1999175574E-01
       397    4.4446999009E-01    5.1997752179E-01
       398    4.4559727725E-01    5.1996209024E-01
       399    4.4672509845E-01    5.1994649837E-01
       400    4.4785397891E-01    5.1992791752E-01
       401    4.4898263937E-01    5.1990991290E-01
       402    4.5010918185E-01    5.1989400567E-01
       403    4.5123408860E-01    5.1987326839E-01
       404    4.5235820334E-01    5.1985408014E-01
       405    4.5348231453E-01    5.1983068683E-01
       406    4.5460689104E-01    5.1981017266E-01
       407    4.5573273268E-01    5.1978662557E-01
       408    4.5685927137E-01    5.1976313148E-01
       409    4.5798365509E-01    5.1974061235E-01
       410    4.5910664727E-01    5.1971453764E-01
       411    4.6022909963E-01    5.1968894887E-01
       412    4.6135174003E-01    5.1966032261E-01
       413    4.6247516122E-01    5.1963301193E-01
       414    4.6360018754E-01    5.1960605320E-01
       415    4.6472759930E-01    5.1957681945E-01
       416    4.6585475815E-01    5.1954586654E-01
       417    4.6698074248E-01    5.1951805092E-01
       418    4.6810608482E-01    5.1948721211E-01
       419    4.6923140498E-01    5.1945399766E-01
       420    4.7035749880E-01    5.1942178940E-01
       421    4.7148520416E-01    5.1938974998E-01
       422    4.7261531372E-01    5.1935531190E-01
       423    4.7374846300E-01    5.1932042539E-01
       424    4.7488087315E-01    5.1928875393E-01
       425    4.7601259251E-01    5.1925437715E-01
       426    4.7714438608E-01    5.1922248483E-01
       427    4.7827693447E-01    5.1918714819E-01
       428    4.7941081533E-01    5.1915652507E-01
       429    4.8054674634E-01    5.1912192812E-01
       430    4.8168539215E-01    5.1908800540E-01
       431    4.8282703605E-01    5.1905497527E-01
       432    4.8396959284E-01    5.1902359152E-01
       433    4.8511166737E-01    5.1899483679E-01
       434    4.8625382286E-01    5.1896630936E-01
       435    4.8739651342E-01    5.1893602069E-01
       436    4.8854037854E-01    5.1890640414E-01
       437    4.8968588665E-01    5.1887763724E-01
       438    4.9083331054E-01    5.1884833348E-01
       439    4.9198312859E-01    5.1882059583E-01
       440    4.9313260596E-01    5.1879136099E-01
       441    4.9428176965E-01    5.1876380117E-01
       442    4.9543094147E-01    5.1873706920E-01
       443    4.9658079994E-01    5.1870658115E-01
       444    4.9772959582E-01    5.1868369639E-01
       445    4.9887643076E-01    5.1865267618E-01
       446    5.0002164368E-01    5.1861506059E-01
       447    5.0116582398E-01    5.1858002432E-01
       448    5.0230974021E-01    5.1854388361E-01
       449    5.0345348605E-01    5.1850598112E-01
       450    5.0459688828E-01    5.1847023433E-01
       451    5.0574027992E-01    5.1843095299E-01
       452    5.0688168780E-01    5.1839222758E-01
       453    5.0802188055E-01    5.1835038598E-01
       454    5.0916179876E-01    5.1831044592E-01
       455    5.1030235072E-01    5.1826824767E-01
       456    5.1144418235E-01    5.1822313927E-01
       457    5.1258575850E-01    5.1817975915E-01
       458    5.1372581368E-01    5.1813023873E-01
       459    5.1486538589E-01    5.1808425441E-01
       460    5.1600547408E-01    5.1804076165E-01
       461    5.1714470794E-01    5.1799257461E-01
       462    5.1828202333E-01    5.1794939208E-01
       463    5.1941745766E-01    5.1790205202E-01
       464    5.2054964187E-01    5.1785013630E-01
       465    5.2167927929E-01    5.1780272449E-01
       466    5.2280703708E-01    5.1775498151E-01
       467    5.2393232377E-01    5.1770538929E-01
       468    5.2505613231E-01    5.1765500784E-01
       469    5.2617929220E-01    5.1760588184E-01
       470    5.2730125627E-01    5.1755762381E-01
       471    5.2842083217E-01    5.1750795521E-01
       472    5.2953858257E-01    5.1745847132E-01
       473    5.3065532069E-01    5.1740765194E-01
       474    5.3177186625E-01    5.1735460454E-01
       475    5.3288875098E-01    5.1730139143E-01
       476    5.3400638301E-01    5.1724826455E-01
       477    5.3512262694E-01    5.1719448146E-01
       478    5.3623827706E-01    5.1714198818E-01
       479    5.3735420792E-01    5.1708513879E-01
       480    5.3847122065E-01    5.1702651963E-01
       481    5.3958998368E-01    5.1696740510E-01
       482    5.4071113456E-01    5.1690665274E-01
       483    5.4183525405E-01    5.1684703774E-01
       484    5.4296090698E-01    5.1678573326E-01
       485    5.4408732628E-01    5.1672431675E-01
       486    5.4521548317E-01    5.1666183362E-01
       487    5.4634612049E-01    5.1660098507E-01
       488    5.4748000876E-01    5.1653807003E-01
       489    5.4861772515E-01    5.1647238842E-01
       490    5.4975800382E-01    5.1641073982E-01
       491    5.5089766428E-01    5.1634983190E-01
       492    5.5203731516E-01    5.1628614360E-01
       493    5.5317739169E-01    5.1621866602E-01
       494    5.5431831584E-01    5.1615729605E-01
       495    5.5546052732E-01    5.1609657662E-01
       496    5.5660149555E-01    5.1603211215E-01
       497    5.5774159183E-01    5.1596485709E-01
       498    5.5888153463E-01    5.1589718772E-01
       499    5.6002205245E-01    5.1583419606E-01
       500    5.6116367675E-01    5.1576769894E-01
       501    5.6230710552E-01    5.1569507556E-01
       502    5.6345309387E-01    5.1562202397E-01
       503    5.6459912111E-01    5.1555363168E-01
       504    5.6574464433E-01    5.1548591718E-01
       505    5.6689039015E-01    5.1541823401E-01
       506    5.6803709848E-01    5.1534726042E-01
       507    5.6918551771E-01    5.1527978105E-01
       508    5.7033616923E-01    5.1520967500E-01
       509    5.7148975234E-01    5.1513928597E-01
       510    5.7264479604E-01    5.1507007950E-01
       511    5.7379956445E-01    5.1500186259E-01
       512    5.7495467083E-01    5.1493389377E-01
       513    5.7611083698E-01    5.1486362519E-01
       514    5.7726854636E-01    5.1479390913E-01
       515    5.7842839858E-01    5.1472345533E-01
       516    5.7959082559E-01    5.1465236785E-01
       517    5.8075398225E-01    5.1458148388E-01
       518    5.8191643817E-01    5.1450994510E-01
       519    5.8307879911E-01    5.1444175499E-01
       520    5.8424165545E-01    5.1437152568E-01
       521    5.8540557112E-01    5.1429815423E-01
       522    5.8656904807E-01    5.1422789627E-01
       523    5.8773175011E-01    5.1415672343E-01
       524    5.8889417697E-01    5.1408281564E-01
       525    5.9005681768E-01    5.1401486864E-01
       526    5.9122013950E-01    5.1393774775E-01
       527    5.9238457761E-01    5.1386431112E-01
       528    5.9355052811E-01    5.1378544097E-01
       529    5.9471657999E-01    5.1371215354E-01
       530    5.9588303980E-01    5.1363352336E-01
       531    5.9704957044E-01    5.1355849770E-01
       532    5.9821448369E-01    5.1348118039E-01
       533    5.9937807382E-01    5.1340659948E-01
       534    6.0054073781E-01    5.1333092119E-01
       535    6.0170219602E-01    5.1326594150E-01
       536    6.0286281500E-01    5.1319266954E-01
       537    6.0402294518E-01    5.1312164607E-01
       538    6.0518291236E-01    5.1305554707E-01
       539    6.0634266202E-01    5.1298799374E-01
       540    6.0749956324E-01    5.1292420086E-01
       541    6.0865421210E-01    5.1286044819E-01
       542    6.0980719799E-01    5.1279428084E-01
       543    6.1095910459E-01    5.1273194741E-01
       544    6.1211049734E-01    5.1266541378E-01
       545    6.1326190526E-01    5.1260219527E-01
       546    6.1441380977E-01    5.1253389719E-01
       547    6.1556663756E-01    5.1246876242E-01
       548    6.1671692276E-01    5.1240714029E-01
       549    6.1786537400E-01    5.1234426177E-01
       550    6.1901262663E-01    5.1227752486E-01
       551    6.2015925541E-01    5.1221305345E-01
       552    6.2130595984E-01    5.1215061375E-01
       553    6.2245337989E-01    5.1207917539E-01
       554    6.2360208636E-01    5.1201323944E-01
       555    6.2475249443E-01    5.1194311600E-01
       556    6.2590070519E-01    5.1187929781E-01
       557    6.2704733485E-01    5.1181241477E-01
       558    6.2819328782E-01    5.1174689796E-01
       559    6.2933942201E-01    5.1168302544E-01
       560    6.3048614204E-01    5.1161590392E-01
       561    6.3163411229E-01    5.1155728575E-01
       562    6.3278392861E-01    5.1149197473E-01
       563    6.3393581403E-01    5.1143090063E-01
       564    6.3508592856E-01    5.1137184516E-01
       565    6.3623497759E-01    5.1131202225E-01
       566    6.3738360854E-01    5.1125361867E-01
       567    6.3853263218E-01    5.1119555097E-01
       568    6.3968285975E-01    5.1113859190E-01
       569    6.4083458786E-01    5.1108459285E-01
       570    6.4198839555E-01    5.1102887471E-01
       571    6.4314400420E-01    5.1097325015E-01
       572    6.4429816008E-01    5.1092250390E-01
       573    6.4545172640E-01    5.1086948443E-01
       574    6.4660537322E-01    5.1081943725E-01
       575    6.4775832659E-01    5.1076989203E-01
       576    6.4891068659E-01    5.1072048709E-01
       577    6.5006304840E-01    5.1067440619E-01
       578    6.5121606819E-01    5.1062772806E-01
       579    6.5236959977E-01    5.1058087630E-01
       580    6.5352122770E-01    5.1053713174E-01
       581    6.5467176344E-01    5.1049015709E-01
       582    6.5582201561E-01    5.1044585513E-01
       583    6.5697262987E-01    5.1040235834E-01
       584    6.5812410840E-01    5.1035438934E-01
       585    6.5927718158E-01    5.1031109136E-01
       586    6.6042968727E-01    5.1026769891E-01
       587    6.6158145896E-01    5.1022761613E-01
       588    6.6273216970E-01    5.1018392188E-01
       589    6.6388254671E-01    5.1014022526E-01
       590    6.6503321691E-01    5.1009698021E-01
       591    6.6618482228E-01    5.1005434813E-01
       592    6.6733813998E-01    5.1001147730E-01
       593    6.6849035473E-01    5.0996562937E-01
       594    6.6964207512E-01    5.0992183255E-01
       595    6.7079391794E-01    5.0987755051E-01
       596    6.7194652680E-01    5.0983483965E-01
       597    6.7309998572E-01    5.0978903275E-01
       598    6.7425413205E-01    5.0973810984E-01
       599    6.7540657101E-01    5.0969500771E-01
       600    6.7655754918E-01    5.0964730249E-01
       601    6.7770773520E-01    5.0960137510E-01
       602    6.7885763098E-01    5.0955425103E-01
       603    6.8000764842E-01    5.0950938992E-01
       604    6.8115844281E-01    5.0946376480E-01
       605    6.8231062143E-01    5.0941915658E-01
       606    6.8346239682E-01    5.0937301946E-01
       607    6.8461314790E-01    5.0932981662E-01
       608    6.8576350208E-01    5.0928967381E-01
