    3.3349213911E-02    1.0007138744E+00    4.0002991062E-03    2.9964681265E-03    7.2901539621E-02
    6.6698427823E-02    1.0014278148E+00    4.0005995942E-03    2.9960180097E-03    7.2951500797E-02
    1.0004764173E-01    1.0021416697E+00    4.0008998424E-03    2.9955683532E-03    7.3001454471E-02
    1.3339685565E-01    1.0028554381E+00    4.0011998425E-03    2.9951191693E-03    7.3051400651E-02
    1.6674606956E-01    1.0035691202E+00    4.0014995948E-03    2.9946704574E-03    7.3101339345E-02
    2.0009528347E-01    1.0042827161E+00    4.0017990998E-03    2.9942222163E-03    7.3151270560E-02
    2.3344449738E-01    1.0049962258E+00    4.0020983579E-03    2.9937744454E-03    7.3201194306E-02
    2.6679371129E-01    1.0057096496E+00    4.0023973695E-03    2.9933271435E-03    7.3251110589E-02
    3.0014292520E-01    1.0064229874E+00    4.0026961350E-03    2.9928803100E-03    7.3301019417E-02
    3.3349213911E-01    1.0071362393E+00    4.0029946548E-03    2.9924339438E-03    7.3350920798E-02
    3.6684135303E-01    1.0078494055E+00    4.0032929294E-03    2.9919880440E-03    7.3400814740E-02
    4.0019056694E-01    1.0085624861E+00    4.0035909591E-03    2.9915426098E-03    7.3450701251E-02
    4.3353978085E-01    1.0092754811E+00    4.0038887443E-03    2.9910976404E-03    7.3500580339E-02
    4.6688899476E-01    1.0099883905E+00    4.0041862855E-03    2.9906531347E-03    7.3550452010E-02
    5.0023820867E-01    1.0107012147E+00    4.0044835831E-03    2.9902090920E-03    7.3600316274E-02
    5.3358742258E-01    1.0114139535E+00    4.0047806374E-03    2.9897655113E-03    7.3650173137E-02
    5.6693663649E-01    1.0121266071E+00    4.0050774490E-03    2.9893223919E-03    7.3700022607E-02
    6.0028585040E-01    1.0128391756E+00    4.0053740180E-03    2.9888797327E-03    7.3749864692E-02
    6.3363506432E-01    1.0135516591E+00    4.0056703451E-03    2.9884375329E-03    7.3799699400E-02
    6.6698427823E-01    1.0142640576E+00    4.0059664306E-03    2.9879957917E-03    7.3849526739E-02
    7.0033349214E-01    1.0149763713E+00    4.0062622748E-03    2.9875545083E-03    7.3899346715E-02
    7.3368270605E-01    1.0156886003E+00    4.0065578782E-03    2.9871136816E-03    7.3949159337E-02
    7.6703191996E-01    1.0164007446E+00    4.0068532412E-03    2.9866733109E-03    7.3998964612E-02
    8.0038113387E-01    1.0171128043E+00    4.0071483642E-03    2.9862333954E-03    7.4048762548E-02
    8.3373034778E-01    1.0178247796E+00    4.0074432475E-03    2.9857939341E-03    7.4098553152E-02
    8.6707956170E-01    1.0185366704E+00    4.0077378917E-03    2.9853549262E-03    7.4148336432E-02
    9.0042877561E-01    1.0192484770E+00    4.0080322970E-03    2.9849163708E-03    7.4198112396E-02
