    2.8013675654E-03    2.0133469752E-04    1.8619546780E-07    7.0013875872E-05   -2.0344039959E-06
    5.6035558900E-03    7.4579487294E-04    1.2469093890E-06    2.2560556198E-04   -1.0709105573E-05
    8.4073859734E-03    1.6175751353E-03    4.3794519189E-06    4.2496381904E-04   -3.1106024327E-05
    1.1213679296E-02    2.7835130093E-03    1.0785331496E-05    6.4139107206E-04   -6.7383691270E-05
    1.4023258061E-02    4.1898683845E-03    2.1632800537E-05    8.5857240038E-04   -1.2236588772E-04
    1.6836945433E-02    5.7530550996E-03    3.7829379636E-05    1.0660015695E-03   -1.9662114446E-04
    1.9655565779E-02    7.3525260629E-03    5.9157404796E-05    1.2603521518E-03   -2.8523598010E-04
    2.2479944916E-02    8.9005947526E-03    8.5546476671E-05    1.4404622916E-03   -3.8404506303E-04
    2.5310910343E-02    1.0326718950E-02    1.1678835397E-04    1.6066381763E-03   -4.8858425532E-04
    2.8149291492E-02    1.1579547623E-02    1.5285668564E-04    1.7599034320E-03   -5.9486235344E-04
    3.0995919965E-02    1.2613274171E-02    1.9368000796E-04    1.9004444268E-03   -6.9875849391E-04
    3.3851629785E-02    1.3442968682E-02    2.3851536370E-04    2.0306788901E-03   -7.9781187815E-04
    3.6717257629E-02    1.4077519859E-02    2.8685875581E-04    2.1513733365E-03   -8.9027324575E-04
    3.9593643086E-02    1.4533609861E-02    3.3833426649E-04    2.2632636873E-03   -9.7523038434E-04
    4.2481628894E-02    1.4832061604E-02    3.9262584738E-04    2.3669624638E-03   -1.0523885167E-03
    4.5382061189E-02    1.4993227697E-02    4.4915069307E-04    2.4626545529E-03   -1.1214326566E-03
    4.8295789756E-02    1.5031204624E-02    5.0790723279E-04    2.5502862405E-03   -1.1823351613E-03
    5.1223668273E-02    1.4977912532E-02    5.6794057231E-04    2.6306678478E-03   -1.2359720378E-03
    5.4166554566E-02    1.4851022254E-02    6.2903657425E-04    2.7042458241E-03   -1.2831019511E-03
    5.7125310857E-02    1.4665615698E-02    6.9069776063E-04    2.7712609160E-03   -1.3241853917E-03
    6.0100804016E-02    1.4434656380E-02    7.5258777390E-04    2.8320538981E-03   -1.3598299599E-03
    6.3093905821E-02    1.4169132883E-02    8.1439994965E-04    2.8869624248E-03   -1.3906224355E-03
    6.6105493205E-02    1.3877899656E-02    8.7572055745E-04    2.9362497981E-03   -1.4169656349E-03
    6.9136448519E-02    1.3568763988E-02    9.3640323591E-04    2.9803338235E-03   -1.4394900373E-03
    7.2187659787E-02    1.3247331752E-02    9.9598100659E-04    3.0193779718E-03   -1.4583815976E-03
    7.5260020970E-02    1.2918936668E-02    1.0543659924E-03    3.0536388334E-03   -1.4741403603E-03
    7.8354432224E-02    1.2587852246E-02    1.1112028819E-03    3.0835990890E-03   -1.4870815907E-03
    8.1471800164E-02    1.2257653205E-02    1.1665099561E-03    3.1097092415E-03   -1.4977031523E-03
    8.4613038135E-02    1.1930480312E-02    1.2199870607E-03    3.1322276650E-03   -1.5061086342E-03
    8.7779066472E-02    1.1608635099E-02    1.2716466847E-03    3.1516129209E-03   -1.5126689331E-03
    9.0970812774E-02    1.1293439702E-02    1.3212859703E-03    3.1681738237E-03   -1.5174951037E-03
    9.4189212176E-02    1.0986234907E-02    1.3689251236E-03    3.1822827533E-03   -1.5208579280E-03
    9.7435207622E-02    1.0687659561E-02    1.4144360049E-03    3.1941370039E-03   -1.5228416915E-03
    1.0070975014E-01    1.0398390451E-02    1.4578480569E-03    3.2039561495E-03   -1.5236394528E-03
    1.0401379912E-01    1.0118592763E-02    1.4990872820E-03    3.2118425153E-03   -1.5233206908E-03
    1.0734832260E-01    9.8484762515E-03    1.5381961638E-03    3.2179493276E-03   -1.5220394083E-03
    1.1071429755E-01    9.5878995559E-03    1.5751326142E-03    3.2223637445E-03   -1.5198642839E-03
    1.1411271015E-01    9.3368971041E-03    1.6099482354E-03    3.2252013703E-03   -1.5169308830E-03
    1.1754455608E-01    9.0952180700E-03    1.6426278990E-03    3.2265177949E-03   -1.5133073526E-03
    1.2101084083E-01    8.8628595149E-03    1.6732677513E-03    3.2263970803E-03   -1.5091248383E-03
    1.2451257995E-01    8.6395415587E-03    1.7018448590E-03    3.2248343739E-03   -1.5044009918E-03
    1.2805079942E-01    8.4252887704E-03    1.7284912328E-03    3.2219323105E-03   -1.4992461524E-03
    1.3162653587E-01    8.2197293614E-03    1.7531734612E-03    3.2177034712E-03   -1.4936327234E-03
    1.3524083695E-01    8.0228639432E-03    1.7760543923E-03    3.2123084556E-03   -1.4876620329E-03
    1.3889476159E-01    7.8344598176E-03    1.7970070528E-03    3.2057286236E-03   -1.4812621742E-03
    1.4258938033E-01    7.6544970842E-03    1.8161943535E-03    3.1981418584E-03   -1.4745407321E-03
    1.4632577565E-01    7.4820793967E-03    1.8336614620E-03    3.1896007287E-03   -1.4674793191E-03
    1.5010504226E-01    7.3171494214E-03    1.8495474919E-03    3.1802011754E-03   -1.4601620759E-03
    1.5392828741E-01    7.1593386400E-03    1.8638477789E-03    3.1699485438E-03   -1.4525711842E-03
    1.5779663128E-01    7.0084394740E-03    1.8766477118E-03    3.1589711780E-03   -1.4447382693E-03
    1.6171120721E-01    6.8641289012E-03    1.8879653325E-03    3.1474180124E-03   -1.4366502445E-03
    1.6567316214E-01    6.7259474877E-03    1.8978497087E-03    3.1354789006E-03   -1.4283015154E-03
    1.6968365684E-01    6.5935102292E-03    1.9063733359E-03    3.1233232380E-03   -1.4197088002E-03
    1.7374386635E-01    6.4663178412E-03    1.9135384788E-03    3.1109863418E-03   -1.4108552686E-03
    1.7785498022E-01    6.3441653710E-03    1.9194450913E-03    3.0984954611E-03   -1.4017977208E-03
    1.8201820298E-01    6.2274603959E-03    1.9238593747E-03    3.0856614203E-03   -1.3924963577E-03
    1.8623475437E-01    6.1153400925E-03    1.9270989130E-03    3.0724461048E-03   -1.3830485133E-03
    1.9050586978E-01    6.0072996909E-03    1.9291951296E-03    3.0586796552E-03   -1.3734520622E-03
    1.9483280058E-01    5.9030251717E-03    1.9302450490E-03    3.0442337493E-03   -1.3637428200E-03
    1.9921681451E-01    5.8021822339E-03    1.9303152468E-03    3.0289813626E-03   -1.3539304034E-03
    2.0365919602E-01    5.7045114621E-03    1.9294598927E-03    3.0128582853E-03   -1.3440102875E-03
    2.0816124665E-01    5.6100078468E-03    1.9277544889E-03    2.9959290635E-03   -1.3339925943E-03
    2.1272428544E-01    5.5190368437E-03    1.9250957482E-03    2.9782465882E-03   -1.3238276251E-03
    2.1734964929E-01    5.4314392362E-03    1.9216477963E-03    2.9600775611E-03   -1.3135461680E-03
    2.2203869337E-01    5.3468668769E-03    1.9174489902E-03    2.9414498686E-03   -1.3031390073E-03
    2.2679279149E-01    5.2652807603E-03    1.9125394318E-03    2.9223768229E-03   -1.2926397169E-03
    2.3161333655E-01    5.1865885240E-03    1.9069232464E-03    2.9028388876E-03   -1.2820686931E-03
    2.3650174087E-01    5.1105456017E-03    1.9006094329E-03    2.8828208822E-03   -1.2714371955E-03
    2.4145943670E-01    5.0373297291E-03    1.8935867213E-03    2.8623109638E-03   -1.2607852940E-03
    2.4648787657E-01    4.9665704756E-03    1.8858634328E-03    2.8413825125E-03   -1.2501054997E-03
    2.5158853373E-01    4.8977337574E-03    1.8775860050E-03    2.8202882597E-03   -1.2394135553E-03
    2.5676290261E-01    4.8304966252E-03    1.8687558720E-03    2.7991235315E-03   -1.2286803042E-03
    2.6201249920E-01    4.7645081652E-03    1.8594053936E-03    2.7779547380E-03   -1.2178824613E-03
    2.6733886158E-01    4.6995496524E-03    1.8495653863E-03    2.7567988131E-03   -1.2070021066E-03
    2.7274355028E-01    4.6356858984E-03    1.8390951695E-03    2.7355194089E-03   -1.1959701365E-03
    2.7822814880E-01    4.5726680013E-03    1.8281212386E-03    2.7139913875E-03   -1.1848131906E-03
    2.8379426404E-01    4.5103324683E-03    1.8166397567E-03    2.6920608050E-03   -1.1735357547E-03
    2.8944352680E-01    4.4485728566E-03    1.8046739029E-03    2.6696680633E-03   -1.1621496828E-03
    2.9517759222E-01    4.3873476840E-03    1.7922466914E-03    2.6468155766E-03   -1.1506658071E-03
    3.0099814030E-01    4.3268144295E-03    1.7792648483E-03    2.6235230948E-03   -1.1390523724E-03
    3.0690687637E-01    4.2671274228E-03    1.7657970100E-03    2.5998849647E-03   -1.1273322109E-03
    3.1290553161E-01    4.2081902530E-03    1.7518776348E-03    2.5758192380E-03   -1.1155025255E-03
    3.1899586353E-01    4.1500180389E-03    1.7375286748E-03    2.5512422936E-03   -1.1035633602E-03
    3.2517965651E-01    4.0926197072E-03    1.7227787984E-03    2.5260607336E-03   -1.0915150709E-03
    3.3145872232E-01    4.0362362654E-03    1.7075833494E-03    2.4999157278E-03   -1.0793381677E-03
    3.3783490061E-01    3.9807848880E-03    1.6920535781E-03    2.4728313154E-03   -1.0670954520E-03
    3.4431005952E-01    3.9259612312E-03    1.6762125152E-03    2.4450056390E-03   -1.0547929121E-03
    3.5088609618E-01    3.8715413578E-03    1.6600593479E-03    2.4165659331E-03   -1.0424191544E-03
    3.5756493727E-01    3.8172513352E-03    1.6435912193E-03    2.3876464883E-03   -1.0299495337E-03
    3.6434853958E-01    3.7627568461E-03    1.6266722663E-03    2.3581603223E-03   -1.0172984918E-03
    3.7123889061E-01    3.7081372645E-03    1.6093842023E-03    2.3282638867E-03   -1.0044729313E-03
    3.7823800913E-01    3.6535708822E-03    1.5917198909E-03    2.2980204473E-03   -9.9146899440E-04
    3.8534794579E-01    3.5992954553E-03    1.5736764763E-03    2.2675272081E-03   -9.7830205766E-04
