   0.0000000000000000        3.3349213911386372E-002
   3.3349213911386372E-002   3.3349213911386372E-002
   6.6698427822772743E-002   3.3349213911386372E-002
  0.10004764173415912        3.3349213911386372E-002
  0.13339685564554549        3.3349213911386372E-002
  0.16674606955693186        3.3349213911386372E-002
  0.20009528346831823        3.3349213911386372E-002
  0.23344449737970460        3.3349213911386379E-002
  0.26679371129109097        3.3349213911386351E-002
  0.30014292520247732        3.3349213911386372E-002
  0.33349213911386372        3.3349213911386413E-002
  0.36684135302525012        3.3349213911386372E-002
  0.40019056693663646        3.3349213911386330E-002
  0.43353978084802280        3.3349213911386372E-002
  0.46688899475940920        3.3349213911386413E-002
  0.50023820867079560        3.3349213911386372E-002
  0.53358742258218195        3.3349213911386337E-002
  0.56693663649356829        3.3349213911386330E-002
  0.60028585040495464        3.3349213911386413E-002
  0.63363506431634109        3.3349213911386413E-002
  0.66698427822772743        3.3349213911386316E-002
  0.70033349213911378        3.3349213911386413E-002
  0.73368270605050023        3.3349213911386413E-002
  0.76703191996188658        3.3349213911386330E-002
  0.80038113387327292        3.3349213911386351E-002
  0.83373034778465926        3.3349213911386330E-002
  0.86707956169604561        3.3349213911386413E-002
  0.90042877560743206        3.3349213911386413E-002
  0.93377798951881841        3.3349213911386309E-002
  0.96712720343020475        3.3349213911386434E-002
   1.0004764173415912        3.3349213911386330E-002
   1.0338256312529774        3.3349213911386309E-002
   1.0671748451643639        3.3349213911386517E-002
   1.1005240590757503        3.3349213911386309E-002
   1.1338732729871366        3.3349213911386351E-002
   1.1672224868985230        3.3349213911386351E-002
   1.2005717008099093        3.3349213911386309E-002
   1.2339209147212957        3.3349213911386517E-002
   1.2672701286326822        3.3349213911386316E-002
   1.3006193425440684        3.3349213911386316E-002
   1.3339685564554549        3.3349213911386517E-002
   1.3673177703668413        3.3349213911386316E-002
   1.4006669842782276        3.3349213911386316E-002
   1.4340161981896140        3.3349213911386517E-002
   1.4673654121010005        3.3349213911386309E-002
   1.5007146260123867        3.3349213911386351E-002
   1.5340638399237732        3.3349213911386351E-002
   1.5674130538351594        3.3349213911386309E-002
   1.6007622677465458        3.3349213911386517E-002
   1.6341114816579323        3.3349213911386309E-002
   1.6674606955693185        3.3349213911386351E-002
   1.7008099094807050        3.3349213911386351E-002
   1.7341591233920912        3.3349213911386309E-002
   1.7675083373034777        3.3349213911386517E-002
   1.8008575512148641        3.3349213911386316E-002
   1.8342067651262504        3.3349213911386316E-002
   1.8675559790376368        3.3349213911386517E-002
   1.9009051929490233        3.3349213911386316E-002
   1.9342544068604095        3.3349213911386316E-002
   1.9676036207717960        3.3349213911386510E-002
   2.0009528346831824        3.3349213911386351E-002
   2.0343020485945686        3.3349213911386150E-002
