   0.0000000000000000        8.1250000000000017E-002
   8.1250000000000003E-002   8.1250000000000017E-002
  0.16250000000000001        8.1250000000000017E-002
  0.24375000000000002        8.1250000000000017E-002
  0.32500000000000001        8.1249999999999961E-002
  0.40625000000000000        8.1250000000000017E-002
  0.48750000000000004        8.1249999999999989E-002
  0.56874999999999998        8.1249999999999961E-002
  0.65000000000000002        8.1250000000000072E-002
  0.73125000000000007        8.1249999999999961E-002
  0.81250000000000000        8.1249999999999975E-002
  0.89375000000000004        8.1250000000000044E-002
  0.97500000000000009        8.1250000000000072E-002
   1.0562500000000001        8.1249999999999906E-002
   1.1375000000000000        8.1249999999999906E-002
   1.2187500000000000        8.1250000000000072E-002
   1.3000000000000000        8.1250000000000044E-002
   1.3812500000000001        8.1250000000000072E-002
   1.4625000000000001        8.1249999999999906E-002
   1.5437500000000000        8.1249999999999906E-002
   1.6250000000000000        8.1250000000000072E-002
   1.7062500000000000        8.1250000000000044E-002
   1.7875000000000001        8.1250000000000044E-002
   1.8687500000000001        8.1250000000000086E-002
   1.9500000000000002        8.1249999999999878E-002
   2.0312500000000000        8.1250000000000072E-002
   2.1125000000000003        8.1250000000000100E-002
   2.1937500000000001        8.1249999999999711E-002
   2.2749999999999999        8.1250000000000114E-002
   2.3562500000000002        8.1250000000000044E-002
   2.4375000000000000        8.1250000000000044E-002
   2.5187500000000003        8.1250000000000114E-002
   2.6000000000000001        8.1249999999999711E-002
   2.6812499999999999        8.1250000000000114E-002
   2.7625000000000002        8.1250000000000044E-002
   2.8437500000000000        8.1250000000000044E-002
   2.9250000000000003        8.1250000000000114E-002
   3.0062500000000001        8.1249999999999711E-002
   3.0874999999999999        8.1250000000000114E-002
   3.1687500000000002        8.1250000000000044E-002
   3.2500000000000000        8.1250000000000044E-002
   3.3312500000000003        8.1250000000000114E-002
   3.4125000000000001        8.1249999999999711E-002
   3.4937499999999999        8.1250000000000114E-002
   3.5750000000000002        8.1250000000000044E-002
   3.6562500000000000        8.1250000000000058E-002
   3.7375000000000003        8.1250000000000058E-002
   3.8187500000000001        8.1250000000000044E-002
   3.9000000000000004        8.1250000000000100E-002
   3.9812500000000002        8.1249999999999781E-002
   4.0625000000000000        8.1249999999999725E-002
   4.1437499999999998        8.1250000000000377E-002
   4.2250000000000005        8.1250000000000377E-002
   4.3062500000000004        8.1249999999999711E-002
   4.3875000000000002        8.1249999999999850E-002
   4.4687500000000000        8.1249999999999711E-002
   4.5499999999999998        8.1250000000000377E-002
   4.6312500000000005        8.1250000000000377E-002
   4.7125000000000004        8.1249999999999711E-002
   4.7937500000000002        8.1249999999999850E-002
   4.8750000000000000        8.1249999999999711E-002
   4.9562499999999998        8.1250000000000377E-002
   5.0375000000000005        8.1250000000000377E-002
   5.1187500000000004        8.1249999999999711E-002
   5.2000000000000002        8.1249999999999850E-002
   5.2812500000000000        8.1249999999999711E-002
   5.3624999999999998        8.1250000000000377E-002
   5.4437500000000005        8.1250000000000377E-002
   5.5250000000000004        8.1249999999999711E-002
   5.6062500000000002        8.1249999999999850E-002
   5.6875000000000000        8.1249999999999711E-002
   5.7687499999999998        8.1250000000000377E-002
   5.8500000000000005        8.1250000000000377E-002
   5.9312500000000004        8.1249999999999711E-002
   6.0125000000000002        8.1249999999999850E-002
   6.0937500000000000        8.1249999999999711E-002
   6.1749999999999998        8.1250000000000377E-002
   6.2562500000000005        8.1250000000000377E-002
   6.3375000000000004        8.1249999999999711E-002
   6.4187500000000002        8.1249999999999850E-002
